15638, 7958, 2996 
16396, 7520, 3574 
16072, 6862, 2978 
16136, 6822, 2886 
16016, 6740, 3056 
16178, 6284, 3548 
16206, 6912, 3856 
16486, 6310, 3234 
16748, 6184, 3278 
17092, 4496, 3794 
17622, 2922, 4892 
21094, 2306, 6942 
19378, 898, 5894 
17856, 1158, 5082 
17080, 452, 4942 
15824, 530, 3354 
15376, 1296, 2596 
15108, 2654, 3338 
15956, 3034, 3266 
17688, 3554, 4126 
19100, 3948, 4464 
20614, 3478, 4652 
21766, 4086, 5364 
21786, 1716, 7522 
16146, 3110, 6110 
16818, 2588, 8484 
16032, 102, 7732 
13862, 254, 6792 
13770, 2682, 6768 
17458, 2316, 7778 
19306, 2400, 6660 
19776, 1482, 5126 
17144, 2418, 3924 
18678, 1016, 5716 
17002, 1602, 4856 
15192, 3524, 4956 
14566, 4930, 4896 
15058, 4476, 5768 
16700, 3800, 6556 
17556, 2520, 7000 
17058, 1062, 5648 
18836, -640, 4882 
16948, -118, 5018 
17162, -602, 5182 
18888, -1226, 4500 
17336, -1892, 4866 
18746, -2386, 3704 
16088, -2560, 2092 
17918, -4820, 688 
18960, -6222, 458 
17852, -5210, 240 
17436, -3998, 1884 
17932, -3860, 2524 
18282, -3764, 3888 
17718, -4562, 4736 
16622, -5008, 6828 
15562, -4408, 6886 
16376, -4694, 7376 
17126, -3678, 6870 
17332, -3030, 6470 
17208, -3202, 4982 
17040, -3782, 4640 
17892, -3174, 5678 
17902, -2234, 4986 
17216, 732, 2756 
12870, -5748, 4770 
17272, -5536, 5754 
18436, -2990, 7724 
15480, -4982, 6024 
13014, -6298, 6590 
12344, -7418, 4280 
15388, -8428, 4604 
14234, -8652, 5130 
15220, -10628, 4972 
15432, -12594, 4764 
13750, -12022, 4442 
12676, -12932, 3294 
13090, -14030, 4212 
10410, -15800, 3352 
8966, -16236, 3668 
8754, -15812, 3644 
4048, -14006, 7264 
5330, -18744, 1752 
6518, -15234, 2344 
6666, -15674, 2054 
6672, -15682, 1866 
6738, -15884, 1224 
6914, -15944, 950 
6590, -15744, 714 
6658, -15518, 1040 
6492, -15496, 694 
6272, -15678, 1068 
6540, -15710, 996 
6944, -15982, 1306 
7014, -15922, 1174 
6822, -15578, 1158 
6964, -15606, 1278 
6986, -15786, 1638 
6592, -15886, 1648 
6398, -15576, 1268 
6702, -15938, 1206 
6732, -15902, 996 
6764, -15770, 1138 
6756, -15962, 946 
6758, -15940, 956 
6510, -15962, 1020 
6484, -15916, 1256 
6460, -15934, 1546 
6486, -15542, 1232 
6302, -15588, 1208 
6670, -15982, 1406 
6660, -15984, 958 
6418, -15960, 1022 
6422, -15940, 976 
6188, -15564, 1154 
6226, -15986, 1380 
6052, -15840, 1406 
6334, -15820, 1174 
6378, -15578, 1280 
6284, -15776, 1322 
6104, -16492, 1350 
6084, -15982, 1368 
6256, -15916, 950 
5828, -15520, 1386 
6196, -15848, 1342 
6182, -15956, 1174 
6020, -15990, 1186 
6450, -15772, 1238 
6500, -15768, 1162 
6484, -15846, 1190 
6510, -15778, 1372 
6492, -15808, 1536 
6134, -15848, 1262 
6020, -15768, 1376 
6052, -16130, 1338 
6198, -15772, 1018 
6228, -15820, 1364 
5886, -15820, 1018 
6032, -15830, 974 
6226, -16422, 1402 
6346, -15894, 1408 
6272, -15986, 1504 
6334, -15406, 1580 
5640, -16476, 2048 
6234, -16156, 1934 
5544, -16030, 1908 
5946, -15792, 1660 
5930, -16134, 1860 
5934, -16066, 1830 
5596, -15870, 1670 
5618, -15968, 2154 
5930, -15758, 1764 
5764, -15768, 2328 
5628, -15748, 2036 
5992, -15990, 1964 
5924, -15966, 2010 
5928, -15766, 1928 
6012, -15798, 2106 
5794, -15794, 1934 
5930, -15796, 1746 
5920, -15752, 1940 
5710, -15796, 1746 
5930, -16220, 2076 
5718, -15782, 2134 
5606, -15870, 2166 
5726, -15840, 2068 
5586, -15870, 2082 
5916, -16190, 2156 
5616, -15746, 1954 
5540, -15786, 1976 
5512, -15842, 2002 
5758, -15788, 2164 
5724, -15802, 2162 
5610, -16134, 2106 
5750, -15998, 2062 
5580, -15974, 1750 
5610, -15884, 2066 
5548, -15514, 2056 
5528, -15890, 1960 
5510, -15712, 2116 
5750, -15470, 1756 
5700, -15410, 2056 
5722, -15428, 1776 
5718, -15038, 1736 
5634, -15038, 1734 
5372, -15142, 2066 
5324, -14874, 1790 
5362, -14800, 2052 
5332, -14820, 2118 
5700, -14794, 1790 
5734, -14814, 2086 
5522, -14808, 1762 
5512, -15134, 1876 
5672, -15162, 2078 
5688, -14770, 1682 
5660, -14848, 1910 
5710, -14824, 1776 
5758, -15130, 2060 
5560, -15176, 2052 
5746, -14840, 1756 
5532, -15128, 1912 
5500, -14804, 1734 
5362, -15164, 1760 
5274, -15134, 1768 
5484, -15156, 1768 
5456, -15108, 1748 
5448, -14786, 1852 
5316, -15190, 1710 
5304, -15144, 1898 
5278, -14830, 1736 
5448, -15150, 1860 
5462, -15194, 1506 
5492, -14832, 1890 
6692, -14560, 2102 
11790, -14792, 2588 
15546, -17264, 2732 
14312, -18786, 1056 
18206, -18340, 1582 
14814, -9960, -56 
10364, -6958, 674 
10774, -3918, -18 
8854, -956, -698 
11726, -768, -3332 
16736, 1848, -4898 
13096, 1440, -6950 
14654, 292, -10676 
14530, 1002, -13290 
13392, 1958, -9278 
14542, 328, -11352 
15104, 1448, -11034 
13304, 778, -10844 
12350, 56, -11070 
11368, -382, -12410 
10628, -246, -12700 
10118, -1454, -13810 
8058, -696, -14018 
8548, -528, -13918 
4820, -1304, -16404 
2596, -2966, -16942 
3766, -3638, -17036 
874, -2218, -15882 
2630, -1208, -16476 
1784, -974, -15874 
5216, -1210, -15436 
1732, -1740, -16354 
2422, -1620, -15290 
3184, -3162, -15504 
2412, -2102, -16638 
1716, -1820, -16742 
1592, -2788, -17246 
1392, -2164, -16664 
1150, -2396, -16470 
1438, -828, -15982 
1140, -1114, -15452 
516, -2092, -16264 
-304, 930, -16670 
506, -648, -16624 
838, -194, -16002 
842, -14, -15610 
822, 78, -15906 
1334, -280, -16050 
1386, -310, -16510 
1124, 142, -16668 
1072, 424, -16012 
1108, -110, -16446 
510, 438, -16694 
1662, 1426, -15854 
508, 418, -16196 
-218, 1202, -16692 
132, 2190, -16214 
260, 2940, -16154 
-84, 1916, -16376 
1252, 2132, -16210 
300, 1444, -16166 
562, 1242, -15994 
478, 1016, -15910 
526, 1442, -16418 
496, 1390, -16396 
248, 1182, -16040 
374, 1380, -16462 
-64, 1470, -16240 
144, 1258, -16246 
492, 1698, -16132 
-586, 1006, -16318 
-226, 1894, -16510 
796, 2130, -16518 
86, 3120, -16504 
972, 1968, -16932 
314, 1930, -16812 
560, 1932, -16610 
522, 1166, -16814 
448, 1640, -17082 
144, 1864, -17448 
172, 1622, -17470 
364, 1808, -16862 
120, 1754, -16986 
-18, 1906, -16828 
134, 1866, -16812 
268, 2070, -17082 
-564, 1474, -17036 
-204, 1474, -16866 
-204, 2356, -16590 
-356, 2168, -17236 
14, 1770, -16888 
-294, 2070, -17176 
-258, 2174, -16816 
38, 1682, -17194 
-258, 2102, -16804 
82, 2080, -17152 
-158, 2062, -17028 
66, 2090, -17180 
88, 1740, -16608 
-316, 1670, -16860 
30, 1916, -17226 
-302, 1864, -17216 
-116, 1490, -17080 
-780, 1792, -17498 
-3688, 4040, -15870 
4478, -6436, -19374 
3000, -466, -17318 
3834, 1038, -18198 
5442, 2726, -16564 
5432, 2362, -16802 
5320, 2192, -16688 
6452, 2124, -16026 
6946, 2482, -15402 
8340, 3180, -14050 
12248, 3012, -13412 
14158, 4184, -12388 
14262, 5118, -9252 
15524, 6080, -7042 
16610, 7160, -5614 
13404, 5260, -3178 
15252, 6692, 10628 
16408, 10822, -748 
17768, 9186, 4018 
14872, 10168, 4932 
15072, 9584, 5336 
16216, 8812, 5916 
15814, 7900, 5880 
15144, 7666, 5816 
14674, 7780, 6632 
14076, 7690, 7008 
14934, 6332, 7598 
13448, 7264, 6716 
14890, 7828, 5940 
15398, 8370, 4920 
14644, 8126, 3298 
18226, 8572, 3014 
18636, 7366, 3400 
14350, 7824, 4340 
15370, 7976, 3414 
15756, 9022, 612 
16650, 8088, 1934 
16322, 7394, 1732 
15492, 7968, -1778 
15636, 8308, -2496 
14628, 9010, -3498 
15658, 8412, -3264 
16092, 8466, -4868 
15998, 8538, -5164 
14956, 8758, -4320 
14136, 9076, -4050 
13608, 8838, -4544 
12510, 9204, -4322 
13496, 8684, -4324 
11922, 9040, -8174 
12364, 8288, -7702 
15522, 9190, -2784 
15544, 9262, -4716 
13494, 9270, -4142 
14482, 10056, -4598 
15040, 9838, -5342 
13918, 8494, -4128 
15254, 8784, -5238 
14008, 8264, -4964 
16242, 8940, -5340 
14060, 8522, -6298 
11986, 8780, -6536 
13956, 7480, -6914 
13864, 7558, -5798 
14126, 7602, -5338 
14512, 7602, -5568 
15768, 7480, -6302 
13226, 7014, -7762 
12082, 5764, -10300 
13546, 5278, -9550 
13200, 4660, -10586 
14818, 4782, -8470 
13866, 5958, -5320 
15428, 6398, -5352 
17136, 6584, -6254 
17862, 6258, -6084 
15586, 7462, -5800 
15034, 7560, -4920 
15564, 7488, -4398 
16052, 8020, -2282 
16852, 7854, -442 
16704, 8766, 1642 
15434, 9142, 1574 
11990, 6246, -2860 
18160, 2034, 1566 
2810, 16072, -210 
-3684, 15662, 9692 
14814, 7270, 5970 
9890, 10334, 724 
14594, 11416, -7506 
12354, 12472, -724 
15418, 13522, -684 
10218, 18982, 5198 
17912, 14102, -7832 
12154, 11710, -2288 
12402, 14276, 574 
8372, 7126, 696 
3930, 16254, 6410 
4364, 5190, -360 
1720, 10500, -506 
-3386, 7624, 3630 
-22262, 5970, 2912 
-27992, 8034, -9198 
-18166, 11216, -2562 
-20466, 4540, 7434 
-11246, 3764, 4754 
-17270, 13592, 1260 
-13496, 8142, -3358 
-8272, 6218, -1742 
-7782, 4056, 5778 
-14752, 1518, 8096 
-21502, 2192, 11222 
-11984, 9164, 22656 
-19474, 9934, -4366 
-15468, -1348, -8428 
-6616, -1638, -3260 
-11600, 6826, -3052 
-9310, 2710, -3552 
-20340, -458, -2686 
-22028, 5564, 1358 
-22784, 1434, 3928 
-14858, 850, 4122 
-12568, 48, 4116 
-9590, -964, 4368 
-8330, -318, 3910 
-13178, -1846, 5702 
-22092, -2706, 2896 
-14880, -538, -4068 
-16936, -758, -4194 
-14432, -364, -3184 
-11684, 2140, -850 
-14042, -514, 4014 
-11506, 1736, 3816 
-13524, 898, 4036 
-16906, 1594, 3056 
-18538, 1672, 1184 
-19322, 2590, 692 
-13716, 1342, 1212 
-16026, 1252, 2802 
-13908, 554, 1496 
-11990, 568, 1860 
-13974, 1064, 716 
-14288, 1076, 184 
-14616, 880, -1116 
-15568, 460, -1432 
-17920, 1126, 290 
-13694, 850, 1786 
-14868, 1754, 2860 
-10626, 1380, 2576 
-10974, 1386, 3118 
-13560, 1098, 3998 
-17348, 1658, 3660 
-17268, 1936, 636 
-17830, 1558, -1564 
-13044, 1588, -670 
-13930, 760, 1284 
-12258, 1362, 1562 
-11154, 466, 1564 
-14676, 852, 632 
-18734, 1052, -832 
-17138, 1058, 26 
-13428, 746, 1896 
-11608, 698, 3334 
-12570, 1352, 2426 
-10194, 486, 1906 
-13738, 1130, 1450 
-17726, 1658, 1330 
-18288, 1938, -512 
-15172, 1230, -692 
-13580, 1306, 620 
-10070, 1136, 2258 
-11640, 574, 3832 
-14252, 300, 3534 
-15546, 2008, 1804 
-19240, 740, -242 
-18368, 1030, -1374 
-14204, 1094, 462 
-11140, 1334, 662 
-10066, 1066, 2060 
-11602, 834, 2272 
-15766, 1368, 3032 
-20260, 1522, 2160 
-16852, 934, 498 
-12048, 1030, 1542 
-13688, 736, 1496 
-10808, 888, 1604 
-15456, 694, 326 
-16630, 468, -708 
-17420, 780, 18 
-17142, 1024, 1164 
-13692, 744, 2206 
-10466, 910, 468 
-9198, 448, 1248 
-11720, 700, 2458 
-15778, 946, 4852 
-18548, 1562, 2902 
-19082, 1168, -586 
-11930, 1010, -488 
-13792, 998, -34 
-9068, 360, 1058 
-13524, 816, 2326 
-16090, 1040, 1386 
-18600, 1378, -996 
-14780, 1386, 886 
-15032, 1638, 3698 
-11956, 1256, 2464 
-9302, 586, 1478 
-13170, 454, 1548 
-16520, 694, 1960 
-20072, 1442, 1166 
-19100, 2150, -60 
-13300, 1438, 258 
-12460, 1376, 1170 
-10440, 900, 2104 
-11470, 416, 2318 
-16742, 1284, 1870 
-18706, 670, 444 
-16872, 398, 454 
-11816, 510, 1268 
-13828, 1516, 912 
-12126, 1156, 886 
-10558, 1106, 750 
-15264, 974, 2728 
-18550, 1352, 2344 
-20924, 2354, 548 
-11726, 914, 450 
-12358, 1308, 1530 
-10246, 794, 2124 
-13430, 426, 1838 
-16190, 922, 1056 
-17748, 684, 278 
-17240, 1390, -464 
-11960, 252, 782 
-12758, 1638, 1408 
-9460, 1068, 1902 
-10252, 896, 2652 
-14812, 964, 3618 
-17062, 1222, 3638 
-18754, 1652, 1760 
-13764, 950, -818 
-11352, 650, -4 
-13092, 1294, 634 
-10796, 674, 1814 
-15740, 1202, 2394 
-14386, 856, 1190 
-18376, 908, 76 
-19556, 1646, 148 
-14578, 2060, 2384 
-7420, 722, 1600 
-10614, 752, 1430 
-15988, 360, 3172 
-18378, 1826, 2248 
-19300, 1434, 26 
-16134, 1252, -830 
-12126, 1304, 1588 
-13186, 1638, 1662 
-9254, 832, 1704 
-12810, 716, 2314 
-16278, 1172, 1794 
-17774, 702, 122 
-19078, 1570, 292 
-14072, 156, 1272 
-13662, 1228, 486 
-9146, 676, 1368 
-13780, 726, 2196 
-18994, 1362, 3784 
-19836, 1720, 1610 
-16546, 1576, -556 
-9382, 808, -70 
-14026, 1378, 944 
-10130, 668, 1470 
-13206, 910, 1356 
-16682, 1010, 1616 
-17688, 736, 832 
-19510, 1554, 770 
-14276, 868, 1566 
-12628, 1398, 748 
-9148, 1020, 918 
-14452, 692, 3078 
-17484, 1174, 3086 
-18666, 1600, 1292 
-19002, 1972, 550 
-14602, 1510, 834 
-13272, 1456, 2070 
-9778, 1378, 1328 
-14076, 1060, 2018 
-16006, 1022, 1974 
-16320, 738, 100 
-20230, 2134, -670 
-13186, 772, 2040 
-13124, 1368, 1898 
-10348, 980, 1136 
-9466, 1106, 1358 
-17074, 1374, 4354 
-19698, 1850, 4166 
-16374, 1528, 118 
-9738, 672, -970 
-12498, 864, -2074 
-10184, 590, -130 
-14164, 230, 3958 
-16162, 1092, 3676 
-20304, 1448, 1344 
-16602, 1426, -254 
-12954, 1642, 1214 
-10848, 1594, 1954 
-9140, 1218, 2700 
-12150, 800, 2776 
-16192, 1558, 2852 
-17794, 1694, 1156 
-17244, 1488, -286 
-17284, 1592, -750 
-10854, 696, 526 
-14742, 1856, 1716 
-9806, 642, 2778 
-10676, 1058, 4130 
-15312, 784, 3482 
-16548, 1820, 1232 
-18198, 1734, -1180 
-18390, 1032, 196 
-12590, 742, 678 
-12832, 1518, 562 
-9260, 1208, 128 
-10402, 1298, 1012 
-15700, 1508, 3166 
-17384, 928, 4684 
-18750, 1428, 3236 
-17772, 2408, 792 
-12446, 1416, -402 
-12554, 1340, -66 
-11934, 1298, 1540 
-10198, 672, 2276 
-15038, 1392, 4050 
-14492, 938, 2580 
-18248, 1662, -924 
-19968, 2082, -2902 
-12016, 664, -980 
-12522, 1252, 210 
-11450, 1692, 1240 
-10316, 676, 3452 
-11850, 876, 3818 
-14992, 1244, 5214 
-16788, 1242, 3182 
-19418, 2568, -212 
-18482, 2080, -1532 
-9468, 408, -290 
-12404, 926, -298 
-11460, 762, 794 
-12590, 1046, 476 
-16622, 1658, 888 
-15830, 1240, 234 
-18440, 1792, 398 
-18448, 1300, 1234 
-14626, 706, 1506 
-12964, 1570, 1012 
-8768, 1110, 1332 
-8860, 794, 2338 
-13670, 1078, 3960 
-18952, 1202, 4268 
-20122, 1966, 1864 
-18556, 1838, -1782 
-11292, 1342, -1506 
-13856, 1380, -166 
-12444, 1794, 772 
-9930, 1184, 2638 
-14502, 1394, 3104 
-14358, 968, 2014 
-17516, 1544, 434 
-18238, 1846, -680 
-16298, 1342, 1034 
-11442, 894, 2270 
-13826, 1656, 1790 
-8356, 864, 134 
-11150, 1026, 574 
-17610, 1236, 2232 
-16216, 1292, 3122 
-19196, 1838, 1292 
-15240, 1614, -506 
-12252, 908, 190 
-12052, 1044, 1538 
-13582, 1602, 1818 
-11090, 1078, 1728 
-13690, 730, 2168 
-14598, 1094, 1772 
-18264, 1040, 1014 
-19256, 1464, -116 
-16456, 876, 310 
-13318, 640, 730 
-12014, 1180, 1128 
-9540, 1052, 1182 
-12466, 1306, 2190 
-15756, 1074, 3462 
-17644, 1498, 2876 
-17690, 1552, -1626 
-12566, 1132, 1074 
-13632, 1262, 1604 
-9384, 844, 2018 
-12016, 900, 1672 
-17448, 994, -916 
-17868, 1098, -1558 
-13792, 744, -158 
-13784, 1266, 210 
-9976, 680, 546 
-15624, 1074, 2242 
-17116, 988, 2248 
-18434, 1630, 394 
-18044, 1838, -1248 
-12028, 1242, -708 
-14538, 1572, 1340 
-9672, 778, 2686 
-13542, 752, 2254 
-14814, 1184, 1380 
-18090, 1580, -1308 
-20180, 1322, -64 
-12638, 1548, 1996 
-11634, 1474, 1494 
-9538, 986, 1824 
-14720, 1398, 2936 
-16644, 1026, 3650 
-18508, 2382, 570 
-17118, 1452, -1596 
-12040, 924, 214 
-10928, 996, 1978 
-14550, 1414, 2348 
-13434, 1004, 1458 
-19206, 1564, -222 
-19888, 1078, -254 
-11326, 652, 420 
-10260, 906, 982 
-9028, 652, 1962 
-14030, 1368, 3286 
-16348, 480, 3340 
-18868, 2058, 2090 
-18488, 1684, -578 
-13794, 1074, -490 
-11006, 1024, 568 
-13124, 1208, 1170 
-10620, 696, 2582 
-14444, 974, 2588 
-15638, 1350, 1824 
-16796, 1600, 882 
-17944, 2102, -96 
-19006, 1434, 1296 
-10862, 468, 1038 
-13838, 1276, 1128 
-11058, 1244, 360 
-8398, 1052, 1330 
-14528, 1554, 2834 
-16138, 1010, 3932 
-19810, 1444, 1764 
-17646, 2166, -670 
-15166, 1590, -1298 
-11102, 1158, 586 
-12762, 1622, 1998 
-10286, 1100, 3152 
-13472, 1144, 3336 
-16758, 1666, 2034 
-17986, 1364, -400 
-17480, 1628, -1398 
-15892, 906, 508 
-11882, 640, 1700 
-13288, 1532, 936 
-10248, 1002, 1228 
-11304, 1336, 2146 
-14798, 1318, 3590 
-16378, 1304, 3950 
-19564, 2034, 2000 
-17922, 1922, -1050 
-12688, 1192, -1048 
-14144, 1170, -28 
-10714, 812, 1346 
-8976, 832, 2206 
-13350, 506, 2940 
-15656, 748, 1536 
-17566, 806, -1032 
-21740, 1692, -820 
-15308, 1100, 1286 
-11030, 468, 2032 
-11122, 1184, 1306 
-9302, 1142, 482 
-12908, 1196, 1288 
-16272, 1226, 2282 
-20086, 1900, 1830 
-18516, 2050, -1368 
-12878, 712, -1836 
-10046, 184, -1026 
-12842, 1300, 236 
-11116, 790, 3132 
-14524, 516, 3636 
-14844, 1098, 1922 
-16128, 860, -1558 
-19620, 1462, -1316 
-12662, 1042, 468 
-12770, 1294, 1578 
-12438, 176, -1344 
-13456, -204, 2250 
-16190, 804, 4576 
-16244, 4508, 3418 
-17092, 1314, -1122 
-18900, 3446, -1336 
-12460, 3014, -1232 
-11764, 958, 34 
-9822, -2262, -1556 
-10912, -3592, 3312 
-14914, 3514, 1806 
-18780, -408, -6708 
-16702, 5966, 2918 
-17038, -914, -8338 
-6094, 2660, -3550 
-13042, 1486, -9768 
-7312, -3116, 558 
-12474, -1898, -11420 
-12648, -1046, -13976 
-13146, 2622, -16552 
-11180, 3404, -15670 
-8700, 5466, -11396 
-4256, 1488, -10710 
-4930, 1404, -7422 
-1764, -1374, -888 
12078, -7436, 826 
32511, 3594, -9548 
32511, 11158, -22208 
32511, 458, -27310 
21286, 5960, -20042 
17486, 3064, -14126 
9312, -2150, -12440 
9960, -2296, -24702 
14262, -3890, -25496 
29240, -5702, -15392 
32511, -12816, -13266 
32511, -7808, -11474 
31930, -6634, -6090 
13130, 5278, 2184 
8106, -2456, -2266 
4334, -1390, -2892 
-2988, -5924, -7624 
-912, -6816, -10650 
-2598, -5346, -10846 
-4874, -4574, -10686 
-6462, -1738, -11322 
-5884, 16106, -18458 
-60, 5012, -9324 
12436, 16380, -14908 
11244, 10272, -25804 
13750, 20142, -31452 
32511, -9986, -32768 
32511, 11328, -32768 
32511, -6828, -32768 
32511, -10882, 12992 
32511, 32176, 26098 
32511, 4192, 9714 
32511, -2998, -32768 
32511, -12486, -32768 
6458, -10116, -32768 
23290, 556, -32768 
32511, -324, -32768 
32511, 6152, -32768 
32511, -288, 936 
32511, 7650, 20814 
32511, 24950, 32511 
32511, 26558, -8138 
32511, -32768, -32768 
25528, -30076, -32768 
30228, -22956, -32768 
32511, -484, -28138 
32511, 8652, -32768 
32511, 13942, -32768 
32511, 8862, -8608 
32511, 6204, 14966 
32511, 5132, 23914 
29618, 28546, 32511 
32511, 20124, 32511 
32511, 32511, -32768 
32511, 5882, -32768 
19016, -13120, -32768 
18638, -8546, -21236 
28286, 1762, -8310 
27342, 1214, -9750 
23836, -1656, -742 
16626, -2308, -1250 
12016, -1920, -1110 
9106, -3250, -11198 
7292, -2554, -11922 
8004, -2300, -15904 
7776, -2092, -14980 
7660, -2092, -12430 
8164, -3598, -13200 
8264, -5642, -13834 
7466, -6024, -15688 
754, -5164, -22998 
30284, -12402, -32768 
32511, 666, -6820 
32511, 10260, 15874 
30198, 12394, 31826 
26188, 8962, 26566 
32511, -31204, -32768 
18942, -2744, -18278 
32511, -18296, -32768 
18008, -5298, -30134 
13548, -1484, -19918 
14208, -3354, -14892 
15566, -2448, -11430 
16546, -2054, -9768 
16014, -2262, -7608 
15118, -3288, -5658 
14420, -3226, -6320 
13860, -3176, -8216 
13456, -3122, -10200 
14160, -3668, -11812 
13162, -3376, -12844 
12672, -2640, -13324 
12280, -2930, -11962 
12132, -3376, -12330 
11138, -3396, -12350 
10928, -3920, -11720 
11708, -4516, -12132 
14462, -5436, -11816 
14760, -4540, -10170 
13966, -3278, -10106 
15070, -5432, -7844 
15022, -2622, -7462 
12868, -2152, -10504 
11226, -4382, -9620 
10834, -4696, -11122 
10560, -3660, -11796 
12504, -3114, -12236 
13830, -3596, -14244 
16490, -1372, -13354 
16716, -1652, -15302 
14742, -4068, -14116 
15844, -3458, -10832 
13464, -4794, -9934 
13822, -1676, -7402 
13572, -2338, -6886 
13022, -1784, -6442 
15836, -2010, -6730 
17092, -3636, -7896 
17820, -3428, -8218 
15046, -2942, -9566 
16804, -4476, -9770 
16230, -3846, -9134 
12674, -1080, -9132 
12348, -4996, -10376 
12248, -3592, -14224 
11016, -4096, -13608 
10218, -552, -13992 
17412, 1944, -32768 
32511, 2256, -32768 
32511, 196, -32768 
32511, 5386, -12962 
32511, 388, 19488 
32511, 7122, 19610 
32511, 29590, 32511 
32511, 32511, 32511 
32511, 30686, 32511 
32511, -23710, -32768 
32511, -26596, -32768 
10106, -8928, -22516 
32488, -12430, -26840 
32511, -14440, -32768 
32511, -1454, -32768 
32511, 6034, -10554 
32511, 9436, 15694 
32511, 17792, 26214 
16768, 32511, 32511 
32511, 32034, 32511 
32511, 27506, -32768 
32511, -32768, -32768 
18820, 706, -31068 
32511, -13334, -28156 
32511, -11240, -32768 
32511, 11430, -30458 
32511, 13074, 18570 
32511, 12430, 16528 
32511, 26300, 31140 
32511, 26382, 32511 
32511, 22890, 32458 
32511, -12622, -32768 
32511, -19276, -32768 
15516, -18502, -28938 
32511, -29106, -32768 
32511, -4826, -32768 
32511, 10554, -32768 
