4728, 982, -16144 
4104, 1792, -13042 
4050, 972, -10712 
3774, 1210, -11324 
4120, 452, -13660 
7202, -3810, -8972 
5898, -3632, -20360 
6610, -3640, -21670 
7634, -5850, -27084 
8054, 3346, -32768 
6140, 3626, -32768 
11632, 1070, -21768 
12924, -1260, 6126 
-4252, -5754, 16058 
-6592, 2048, 9002 
-7690, -396, 4052 
-6234, -2164, 2714 
-816, -3766, -1930 
-1354, -3264, -18998 
-5516, -3818, -24732 
-882, 1434, -29674 
2168, -996, -23710 
1142, -2846, -25668 
7436, -510, -24908 
5622, -1218, -26706 
6354, 2972, -32768 
8926, 2670, -32768 
14586, 2718, -32768 
13432, 2004, -5756 
5954, 8494, 15024 
4304, 8708, 14302 
7274, 8380, 12316 
12600, 5036, 3576 
27268, 6154, -19342 
25592, 4146, -32768 
10816, 5974, -32768 
4550, -650, -32768 
16442, 6538, -32768 
20898, 8678, -32768 
25444, 5998, -13610 
8114, 6830, 15432 
9086, 8426, 18688 
7630, 7068, 14536 
10026, 5644, 8224 
17416, 2856, -4570 
32511, 7182, -32768 
4120, 7798, -32768 
5826, 3662, -32768 
4268, -402, -32768 
9910, 5230, -32768 
17046, 8998, -32768 
15576, 4540, -27822 
27514, 5980, 8 
10730, 11510, 11602 
11020, 15008, 18798 
8562, 12000, 11994 
9958, 9118, 6072 
17550, 3222, -6002 
32250, 2606, -32768 
12768, -538, -32768 
2328, -2894, -22978 
6718, 1294, -19426 
3850, 1810, -10620 
1036, -1166, -10340 
-1460, -7686, -10630 
-3682, -7756, -11668 
-4206, -8358, -13184 
-2514, -14918, -6696 
-4006, -15460, -6388 
-3254, -15642, -2880 
-2772, -15872, -1878 
-2200, -15494, 334 
-2048, -16686, -460 
-2010, -17154, -3394 
-1566, -16422, -3162 
-2018, -13796, -4762 
-2274, -11612, -5784 
-440, -13616, -8302 
1574, -17678, -10952 
-68, -10914, -11586 
-1932, -6306, -14666 
-752, -7334, -15430 
-972, -7112, -15286 
-738, -6108, -14532 
-892, -6786, -14834 
-434, -7000, -16028 
-1324, -6522, -15174 
388, -7298, -12424 
-494, -8724, -14498 
608, -7964, -13224 
3354, -8210, -14862 
2086, -6748, -13622 
772, -9674, -13448 
1186, -7234, -13968 
14, -9322, -16946 
-360, -7380, -12530 
-2270, -7012, -13876 
-2910, -7286, -14094 
-2830, -7328, -14132 
-3308, -7634, -14876 
-2944, -7144, -13812 
-2896, -7762, -14052 
-1424, -7390, -12872 
-5104, -8566, -12912 
-5484, -9136, -4802 
596, -6314, -7286 
-216, -5416, -19640 
-2572, -4112, -30910 
-2498, 2660, -31470 
1808, 3974, -32768 
11630, -1066, -22928 
6892, 2090, 10688 
-292, 5304, 19282 
11808, 9862, 22288 
26544, 9690, 2466 
32511, 9260, -32768 
16826, 3070, -32768 
12952, -2894, -32768 
9290, -2970, -26976 
16310, 2478, -29352 
13420, -986, -23438 
13842, -172, -10304 
3028, 270, 8270 
-4110, -802, 2578 
-1172, -4734, 5814 
-1764, -7152, 830 
6692, 698, 5628 
22946, 6612, -12854 
24780, 1128, -32768 
17170, -5410, -32768 
11078, 18, -29680 
14454, 4280, -30838 
19670, 4490, -32768 
13324, 2874, -27672 
26980, 9500, -7406 
7830, 18498, 16984 
6444, 10818, 12558 
10052, 14554, 10076 
15648, 8740, -2648 
27274, 11692, -32768 
-17862, 12622, -32768 
-2690, 7732, -32768 
-3254, 1780, -27532 
-4192, 4114, -27368 
-4456, 6240, -32714 
-2058, 7748, -30314 
630, 1566, -20206 
11400, 4670, -1194 
9168, 5496, 7838 
10866, 5460, 8410 
9438, 6596, 7290 
10238, 5862, -5042 
7840, 16318, -32768 
-32768, 24798, -32768 
-19128, 15566, -32768 
-19680, 6228, -31168 
-10402, 12226, -32768 
-12634, 16116, -32768 
7942, 8638, -1754 
7676, 8538, 14546 
2770, 1416, 10838 
3316, 1252, 8182 
11658, 330, 3544 
5112, 8566, -15292 
-6318, 3328, -32768 
-7710, 6900, -32768 
-24076, -20706, -32768 
-1230, 4696, -21600 
-4596, 3918, -20288 
-10844, 2228, -32768 
-8758, 12184, -32768 
-5530, 12100, -31402 
16594, 11534, -13928 
6950, 15900, 7538 
3334, 29260, 26630 
2844, 15108, 3370 
7962, 15466, -4396 
18538, 21430, -32768 
-13188, 10012, -32768 
-2810, 3686, -32768 
-9630, -526, -32768 
-440, 2620, -32768 
-4858, 8762, -32768 
-1432, 9674, -32768 
3694, 9692, -30292 
15370, 18130, -2370 
13166, 26484, 27866 
8700, 21784, 17468 
14060, 24558, 2380 
27752, 32511, -25122 
5416, 6656, -32768 
10830, 3590, -32768 
2794, 5008, -32768 
7862, 10184, -32768 
15646, 15534, -32768 
15862, 16324, -24506 
29890, 19402, 10144 
3756, 21182, 23688 
7708, 22892, 11182 
17490, 24790, -1736 
32511, 30144, -23852 
32511, 11808, -32768 
12098, 7136, -32768 
6210, 1982, -32768 
13716, 1242, -25986 
9212, 4458, -17570 
10208, 1410, -8036 
7056, 920, -2236 
850, 1162, -1634 
-914, 3860, -2882 
1752, 2060, -11120 
2848, -492, -20920 
958, -5628, -14902 
122, 1734, -18470 
2454, 1294, -19154 
3718, -646, -20088 
4142, -350, -21766 
3718, 32, -22970 
4650, -146, -25268 
3360, 1468, -28044 
4966, 2422, -24552 
4062, 506, -21472 
604, -2764, -20176 
1442, -3798, -10040 
2150, 92, 3270 
-1726, 3290, 15376 
296, 2622, 14630 
2322, 5710, 2896 
6076, 4660, -14808 
8424, -918, -32768 
12690, -606, -32768 
7880, -134, -32768 
6768, 3134, -32530 
6916, 510, -27450 
7308, 1418, -25620 
6550, 162, -27546 
6460, -446, -26476 
4480, 1122, -24960 
2362, 3050, -21172 
2374, -1706, -6228 
1550, -350, 6410 
-1646, -2142, 11162 
-850, -3624, 11374 
-1304, -5422, 8638 
68, -3884, 4570 
2040, -1658, -1162 
3990, 5408, -21100 
3856, 6724, -32474 
5148, -976, -32768 
3708, -1208, -32768 
4688, -968, -28774 
5360, -896, -28546 
4582, 1048, -29900 
4120, 3386, -28606 
3596, 4932, -28294 
3890, 3104, -21362 
4292, 954, -10158 
1612, -1374, 1650 
-444, -18, 9584 
-2242, -992, 12112 
-800, -1500, 11296 
-400, -2418, 5906 
1930, -710, -1244 
3790, 2108, -15476 
5484, 2076, -28524 
7646, -600, -32768 
8662, -2288, -32768 
6124, -362, -28740 
6058, -48, -23200 
5858, 164, -18248 
5330, 1762, -14244 
5132, 2232, -14266 
4988, 2398, -14638 
4616, 1704, -14336 
4042, 1638, -14924 
4174, 1384, -15494 
3878, 1262, -16236 
3546, 1794, -16180 
3872, 2062, -15534 
3516, 1564, -16140 
3764, 1168, -15728 
3556, 1546, -15538 
3488, 1536, -15272 
3626, 1268, -15350 
3024, 1530, -15760 
3378, 1414, -15676 
2314, 3194, -18004 
3684, 3028, -16364 
3256, 3964, -14756 
5196, 4516, -12846 
2780, 2948, -15688 
2444, 4830, -14518 
2442, 5318, -13122 
3660, 5912, -13136 
5920, 2548, -13584 
5980, -936, -15118 
5182, 1296, -18136 
7402, 912, -19640 
9518, 2070, -30566 
10402, 2896, -29530 
9090, 5162, -26242 
6228, 2058, -29012 
7402, -684, -19094 
2752, 3434, 340 
-774, -1144, 7040 
-3708, -2226, 6986 
-3552, -3442, 9108 
-3026, -4086, 7766 
4338, -876, 1484 
6710, 1306, -15536 
10094, 2148, -25308 
12554, 760, -32768 
9434, -2658, -32768 
8126, -1820, -26012 
6936, -1562, -19866 
6624, 614, -15032 
5524, 1780, -13784 
5716, 2662, -13366 
5674, 2078, -13762 
5656, 1280, -14508 
5408, 1026, -15668 
5184, 1220, -15882 
4782, 1754, -15566 
5386, 1892, -15052 
5018, 1236, -16280 
5718, 834, -17530 
5698, 188, -15350 
6090, -652, -12926 
4910, -3072, -12874 
5190, -1932, -16398 
4518, -980, -17176 
4484, -3670, -15934 
3818, -8738, -12696 
5174, -7170, -12200 
5332, 476, -15368 
5108, 1734, -18038 
4984, 1506, -17336 
178, 5030, -16480 
6254, 3796, -15390 
5374, -824, -16384 
3532, -3936, -14692 
2692, 2078, -14640 
4148, 4, -18474 
5510, 338, -16874 
6010, -982, -15850 
5378, -3070, -15022 
5066, -2088, -14038 
6774, -1238, -20168 
6920, -666, -18392 
4220, -3240, -16184 
3858, -2026, -16532 
4452, -3986, -15658 
5484, -3526, -14484 
5308, -1916, -10044 
5978, 1926, -18278 
5518, 994, -19936 
5074, -3980, -20620 
2958, -1458, -16482 
4134, -2062, -15882 
2168, 1892, -13522 
1050, 172, -10268 
2530, 2020, -6298 
1902, 5938, -13322 
7966, 416, -16362 
8872, -4462, -20994 
8368, -5558, -32768 
15900, 1104, -32768 
28808, 4038, -32768 
27246, -126, 7326 
-1136, 6242, 15136 
-1322, 7776, 17194 
414, 5470, 12252 
3422, 6662, 8904 
13292, 7342, 2892 
30280, 8790, -12230 
32511, -12524, -32768 
19638, -10266, -32768 
9172, -8332, -30652 
5080, -5460, -21122 
7936, -2530, -17634 
8940, -144, -15384 
7968, 1400, -11992 
6942, 632, -11356 
6724, 306, -12122 
4992, -90, -14022 
3772, -652, -15306 
3692, -1592, -15656 
4674, -304, -15164 
2958, -206, -15844 
3778, -360, -16044 
4230, 1588, -15614 
4092, 2208, -14578 
5476, -3130, -19174 
10896, -4300, -31752 
18968, -2084, -32768 
27750, 3938, -32768 
28374, 5056, -14542 
4744, 5738, 9956 
-1238, 7048, 12368 
-1354, 7166, 15708 
2124, 6534, 12936 
19384, 4500, -3600 
32511, -4728, -32768 
20770, -5554, -32768 
16936, -9744, -30110 
9526, -5834, -22582 
8794, -5378, -17758 
8958, -3032, -15486 
8156, -534, -16396 
7628, 1294, -14596 
6286, 1902, -11742 
5730, 1510, -12668 
5352, 1832, -14104 
5958, 1506, -14648 
6746, 738, -14722 
6762, 2666, -15026 
5828, 1766, -14778 
7386, -874, -18768 
8128, -992, -22022 
14516, -2080, -21694 
11494, -4270, -12192 
6998, -4162, -8816 
1692, 248, -5562 
4302, 168, -11382 
4414, 330, -11282 
10854, -1162, -17500 
10042, -2950, -25200 
15788, -5880, -32768 
22810, -1338, -32768 
29408, 1482, -32768 
22740, 4522, -20048 
18088, 1008, 960 
2228, 6558, 11816 
-2578, 6500, 17418 
-3266, 4046, 15146 
-310, 4016, 9862 
8976, 5412, 6176 
19840, 6092, -5412 
32511, -98, -32768 
22496, -2412, -32768 
18546, -5132, -32768 
9264, -540, -29052 
7378, -1170, -20940 
6828, -354, -18340 
9226, 986, -19048 
7918, 2940, -16062 
6270, 3338, -11850 
4020, 2516, -7372 
3132, 1422, -4986 
4660, 892, -8004 
5664, -1490, -23686 
5508, -1088, -26740 
9938, 328, -32768 
22440, 5764, -32768 
24632, 4932, -30952 
29024, 1880, -8322 
11626, 5054, 8912 
5070, 4512, 13842 
6072, 5260, 20448 
9716, 6420, 10188 
20260, 7370, -2726 
32511, -568, -32768 
26558, 316, -32768 
13820, -4960, -30484 
10976, -5414, -24060 
11450, 876, -21746 
18264, 4890, -32022 
16718, 3452, -32768 
21124, 2210, -28584 
22814, 3574, -9746 
12002, 5962, 5758 
4038, 10280, 15196 
1946, 10112, 15032 
4924, 9758, 8902 
13756, 8468, -1534 
32511, -1804, -29998 
32511, 3386, -32768 
24464, -2170, -32768 
9990, -4652, -32118 
8084, -3398, -21552 
11166, 1172, -17998 
11454, 3212, -17994 
10876, 2084, -21122 
23656, -126, -32768 
18132, 1886, -21968 
32511, 1924, 7960 
6070, 16888, 24764 
9100, 18012, 16940 
10034, 12070, 4388 
19070, 10526, -7108 
32511, -13824, -32768 
11858, -11578, -32768 
8096, -11004, -26182 
8244, -9718, -18040 
5480, -4770, -10738 
6386, -3338, -13310 
9046, -1958, -12448 
1788, -1450, -3262 
9816, -1724, -11840 
10568, -2744, -16346 
11220, -4926, -13902 
12246, -7004, -10884 
11238, -4510, -8518 
11138, -4322, -11608 
11218, -3798, -10684 
11718, -4696, -11124 
10766, -4556, -11516 
11114, -5050, -10414 
11006, -5890, -11230 
12074, -5752, -11244 
11752, -4924, -11438 
10658, -4230, -10384 
11286, -5004, -9716 
11522, -5322, -10606 
11246, -5018, -10996 
11022, -4856, -10124 
10730, -5342, -10252 
11308, -5290, -10346 
11274, -5260, -10724 
11250, -5504, -10582 
11638, -4776, -10196 
11230, -5208, -10598 
10948, -5056, -10198 
11282, -5344, -10520 
11332, -5268, -10584 
11144, -5272, -10644 
11178, -5382, -10840 
11312, -4844, -10178 
11280, -5056, -10680 
11148, -4764, -10800 
11160, -4746, -10566 
11278, -5178, -10762 
11386, -5232, -10866 
11376, -5246, -10786 
11170, -5178, -10434 
11344, -5220, -10782 
11300, -5188, -10484 
11368, -5184, -10496 
11340, -4844, -10846 
10888, -5164, -10492 
11268, -4754, -10480 
11348, -4784, -11048 
11242, -5174, -10656 
11004, -5000, -10626 
11136, -5000, -10808 
10890, -4816, -10828 
11116, -5160, -10850 
10942, -5124, -11108 
11110, -4902, -11052 
10928, -4940, -11050 
11280, -4920, -11062 
11122, -4910, -10874 
11320, -4930, -10800 
11362, -4752, -10742 
11338, -4776, -10684 
11568, -5122, -10732 
11186, -4072, -11322 
10624, -4206, -10964 
10662, -3818, -11370 
10704, -4214, -11610 
10660, -3782, -11578 
10718, -4216, -11582 
10726, -4104, -11528 
11062, -3730, -11120 
10888, -4168, -11630 
11034, -3786, -11606 
10888, -4118, -11386 
11106, -4200, -11202 
11084, -4106, -11152 
11118, -4142, -11380 
11120, -4180, -11152 
11122, -3776, -11216 
10898, -3810, -11198 
11032, -3716, -11364 
10740, -4192, -11294 
11112, -4144, -11804 
11032, -4022, -11224 
11112, -4162, -11150 
11040, -4168, -10992 
11102, -4182, -11550 
11126, -3828, -11226 
11028, -4098, -11174 
11092, -3810, -11358 
11126, -3754, -11382 
11120, -4126, -11364 
10838, -3714, -11228 
11122, -3802, -11138 
11048, -3820, -11298 
10658, -3936, -11598 
11840, -3266, -11982 
10106, -2960, -11388 
10552, -1752, -12304 
7706, -2916, -6294 
11304, -1490, -12154 
11268, -2000, -10652 
10858, -2998, -11030 
11426, -2642, -9750 
13632, -2902, -10606 
13092, -3148, -8740 
11186, -1490, -10376 
11988, -740, -10736 
12540, -396, -10934 
12486, -512, -10778 
12724, -648, -9470 
13078, -704, -10030 
14932, -450, -8424 
13324, -4718, -10876 
12730, -5676, -8566 
12438, -4696, -9358 
11846, -4450, -9176 
11862, -4312, -10448 
11880, -4698, -10890 
10872, -3304, -10396 
12056, -3068, -10598 
11418, -2958, -10380 
14196, 1924, -9972 
10528, -5158, -9472 
11030, -5038, -10742 
10242, -314, -11326 
8868, -1614, -12840 
10468, 1582, -10486 
4388, -2560, -13636 
6730, -3032, -14360 
7472, -6052, -17662 
8766, -5922, -14430 
1374, -1128, -13546 
2292, 858, -15564 
5056, -3914, -17068 
5322, 3542, -13062 
5952, -520, -16110 
1422, 3108, -17988 
3862, 5208, -13250 
102, 4682, -15386 
1956, 4164, -14068 
4318, 2560, -18096 
-1158, -2248, -16964 
108, -252, -22032 
1982, 204, -20138 
5456, 2218, -22804 
3488, -1658, -17514 
2444, -1948, -11054 
2924, -3318, -13636 
526, -5304, -12838 
1292, -8664, -10886 
-384, -11630, -12174 
-792, -10690, -10278 
534, -13060, -10902 
-2766, -14084, -11116 
-4076, -12362, -6388 
-2692, -14114, -7332 
-5572, -13388, -9518 
-5848, -13100, 4646 
-7338, -10002, 3374 
-8334, -7940, 650 
-6654, -9858, 142 
-8802, -11524, -7544 
-9654, -9044, -11592 
-8926, -9030, -12668 
-9198, -11108, -12308 
-8290, -12852, -12176 
-5834, -10458, -10340 
-6386, -10392, -12732 
-5448, -7542, -9792 
-5950, -3092, -8474 
-6640, 284, -13442 
-28776, 8328, -8500 
-1060, -3924, 2248 
-6472, -11800, 17572 
-4574, -9286, 8594 
-7908, -11600, 1986 
-11530, -8562, 494 
-16894, -10104, -764 
-18220, -10560, 1342 
-15690, -8556, 1848 
-15450, -8008, 22 
-18102, -9266, -5984 
-14324, -8880, -2770 
-13620, -6460, -5704 
-13150, -7970, -6232 
-13318, -3540, -9566 
-13086, -760, -11394 
-11240, -1194, -7742 
-13836, -1322, -10628 
-12874, -1722, -11948 
-12486, -2720, -11706 
-10818, -2884, -11794 
-10454, -4414, -11086 
-14496, -5510, -13288 
-13480, -9124, -14198 
-11306, -12020, -7910 
-6142, -11064, -1516 
-8456, -14178, 3788 
-3278, -12634, 6850 
-2342, -14388, 8670 
-616, -12158, 7160 
-1050, -13206, 8864 
-342, -12734, 7724 
4, -12488, 7042 
402, -12958, 8886 
1408, -12026, 9126 
1560, -12812, 10000 
3204, -11766, 9604 
3910, -11760, 10216 
3268, -11488, 10054 
3314, -11742, 10314 
2916, -13264, 10302 
2474, -13910, 10732 
2362, -13754, 13088 
4230, -11348, 14440 
6514, -9064, 14836 
7840, -11100, 15980 
10596, -10968, 11870 
7652, -4180, 2388 
7242, -4444, 8224 
9670, -6232, 6674 
12656, -11008, 8444 
11912, -9932, 7112 
10848, -7606, 8752 
11670, -7214, 6948 
12616, -4510, 7290 
14150, -4600, 7962 
14188, -6708, 10104 
13024, -7508, 11102 
11516, -8342, 11008 
11482, -8136, 9478 
12334, -8230, 7904 
11784, -9108, 8206 
10986, -10856, 7420 
10498, -10396, 6666 
9150, -13012, 3898 
7886, -14446, 2888 
8030, -13734, 1662 
8282, -13572, 700 
7508, -14460, 1514 
6640, -14514, 1216 
5596, -15908, 1084 
4806, -15582, 390 
4534, -15720, -160 
5148, -15664, -544 
4838, -15740, 50 
5260, -15140, -346 
5316, -15454, -332 
5976, -13762, -462 
6380, -13646, 116 
6372, -13864, 884 
5426, -14268, -866 
2868, -16254, -2364 
1412, -16314, -3066 
-362, -16356, -4202 
-1904, -16012, -4060 
-2632, -15720, -5422 
-3468, -15762, -4188 
-3656, -15562, -4370 
-3332, -15262, -2462 
-2862, -14580, -3068 
-2736, -15760, -1004 
-2808, -16224, -490 
-2876, -16426, 750 
-1790, -14872, 352 
-1308, -15564, 2696 
-984, -15802, 3470 
-1290, -16202, 3080 
-1536, -16742, 3720 
-1932, -16108, 4396 
-2074, -16402, 5164 
-1848, -15290, 4244 
-1800, -15180, 4360 
-1146, -14072, 5012 
-1100, -14986, 5820 
-1184, -16150, 5570 
-1742, -14838, 3832 
-4490, -13426, 2464 
-7588, -11696, 1766 
-12112, -6658, 2154 
-13570, -2526, 2878 
-27474, 4436, -4430 
-19480, 1994, -854 
-18924, 8066, -1542 
-15360, 8646, 1052 
-12244, 10750, 778 
-10998, 11364, 3368 
-10126, 12002, 3034 
-10532, 14064, -210 
-12134, 14274, -1248 
-11854, 15648, -3330 
-11744, 14704, -1668 
-8250, 13518, -1590 
-7852, 11704, -1476 
-8616, 11812, -3568 
-7646, 11784, -3576 
-8512, 12632, -4914 
-8158, 12174, -2192 
-9564, 11146, -3156 
-9944, 12762, -3578 
-11276, 9942, -1274 
-10648, 12702, -2788 
-11172, 12426, -1262 
-11730, 12432, -1184 
-12554, 11408, -2028 
-13206, 9128, -1180 
-17468, 3642, -2010 
-20072, 1454, -940 
-16342, -1098, -4350 
-27370, -1318, 340 
-32002, -10058, -13210 
-17704, -3086, -13650 
-19042, 1050, -7476 
-13010, -4540, -5724 
-17938, -6292, -6042 
-5306, -7804, -6544 
-9796, -3250, 6400 
-3082, -6970, 8700 
-1728, -6448, 12768 
6974, -12738, 13334 
-84, -3710, 14624 
11476, -4026, 13610 
1748, -7196, 15042 
-10438, 1656, 14520 
-11492, 5880, 10332 
-16488, 3742, 10540 
-13692, 6090, 10154 
-11444, 5412, 10344 
-13004, 4306, 10714 
-14270, 934, 14380 
-10346, 918, 15812 
-11900, 1534, 14620 
-9440, 2160, 14210 
-4276, 4838, 11618 
-6086, 7792, 9766 
-5992, 7864, 5306 
342, 7388, 918 
-6344, 4088, -484 
-11242, 1070, -6522 
-11176, -18398, -11546 
-11924, -15782, -7784 
-7118, -25986, -13488 
-3628, -20724, -13668 
-1112, -13470, -13410 
398, -14000, -14482 
6994, -8016, -17182 
-278, -8226, -16462 
-3458, -7638, -14820 
4268, -7530, -17136 
-2340, -7182, -13232 
-2830, -11402, -18830 
222, -3514, -16310 
-118, 1710, -5510 
136, -3188, -9068 
-1898, 556, -15466 
314, 1582, -16054 
-614, -288, -16054 
-218, -54, -16026 
-354, 296, -16460 
-198, 332, -16108 
-142, 142, -16388 
-362, 356, -16414 
-338, 382, -16388 
-154, 152, -16442 
-346, 154, -16292 
-308, 180, -16064 
-348, 128, -16406 
-130, 378, -16480 
-166, 356, -16468 
-358, 362, -16444 
-156, 142, -16066 
-366, 346, -16480 
-156, 174, -16444 
-164, 322, -16098 
-136, 190, -16450 
-342, 366, -16110 
-348, 202, -16414 
-342, 338, -16470 
-146, 356, -16120 
-162, 378, -16112 
-326, 136, -16498 
-348, 186, -16398 
-158, 378, -16090 
-356, 132, -16416 
-130, 320, -16462 
-368, 368, -16338 
-166, 130, -16444 
-374, 326, -16426 
-130, 362, -16124 
-140, 368, -16458 
-144, 140, -16106 
-136, 176, -16440 
-366, 156, -16404 
-138, 132, -16120 
-370, 136, -16064 
-146, 204, -16446 
-374, 134, -16126 
-142, 176, -16408 
-132, 150, -16442 
-370, 358, -16446 
-366, 162, -16398 
-376, 130, -16420 
-140, 164, -16410 
-140, 132, -16440 
-176, 352, -16060 
-204, -104, -16128 
-174, 138, -16766 
-192, 148, -16454 
-176, 190, -16462 
-340, 362, -16118 
-278, 532, -16406 
-362, 374, -16020 
-358, 362, -16448 
-140, 196, -16472 
-198, 142, -16126 
-364, 514, -16128 
-332, 156, -16264 
-364, 148, -16412 
-186, 334, -16104 
-354, 232, -16116 
-232, 380, -16454 
-332, 152, -16438 
-324, 148, -16088 
-334, 156, -16062 
-214, 148, -16262 
-146, 198, -16472 
-378, 134, -16498 
-374, 138, -16076 
-146, 362, -16404 
-374, 360, -16386 
-362, 170, -16098 
-350, 130, -16124 
-138, 144, -16462 
-376, 162, -16108 
-344, 136, -16060 
-174, 340, -16424 
-222, 168, -16420 
-380, 142, -16110 
-290, -72, -16108 
-194, 242, -16270 
-380, 182, -16124 
-142, 142, -16430 
-370, 132, -16482 
-204, 132, -16094 
-158, 356, -16408 
-142, 346, -16422 
-364, 172, -16388 
-332, 162, -16108 
-142, 372, -16428 
-376, 380, -16114 
-186, 144, -16124 
-168, 158, -16442 
-154, 158, -16128 
-138, 156, -16124 
-142, 182, -16426 
-146, 334, -16124 
-372, 368, -16128 
-240, 150, -16510 
-154, 142, -16444 
-372, 144, -16118 
-200, 380, -16258 
-374, 166, -16388 
-148, 370, -16442 
